rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_incl,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
4221,10399321,K04556.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.276,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET,21.5819776,0.000473,-0.000473,146.0691,0.017,-0.017,2454979.069,0.017,-0.017,0.0,0.036,0.417,-0.036,13.734,0.483,-0.483,47.6,3.2,-3.2,0.006239,0.00035,-0.000199,0.07171,0.00867,-0.02488,LS+MCMC,0.91,0.16,-0.2,0.1474,89.83,746.0,73.01,34.46,-31.87,12.09,1.5,-1.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2357,0.4484,q1_q17_dr25_koi,3.3533945,8.667734,17.3,1,62.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4696,Mandel and Agol (2002 ApJ 580 171),010/010399/010399321/dv/kplr010399321-20160209194854_dvr.pdf,010/010399/010399321/dv/kplr010399321-001-20160209194854_dvs.pdf,5601.0,112.0,-78.0,4.144,0.215,-0.116,-0.04,0.15,-0.1,1.342,0.223,-0.306,0.915,0.074,-0.049,q1_q17_dr25_stellar,289.61856,47.557968,11.981,12.468,11.944,11.773,11.717,10.726,10.424,10.352,0.004,19.307888,2.3e-05,47.56052,0.00098,-0.57,0.83,9.2,3.5,4.2e-05,3.7e-05,-0.00025,0.00016,1.67,0.24,-1.9,3.0,2.5,2.2,2.42,0.13,8.6,1.1,9.0,1.0
1982,9006186,K02169.03,Kepler-1130 d,CONFIRMED,Done,2018-08-16,CANDIDATE,0.649,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,4.27226421,2.236e-05,-2.236e-05,133.21863,0.00437,-0.00437,2454966.219,0.00437,-0.00437,0.0,0.744,0.225,-0.513,2.113,0.125,-0.125,48.9,3.9,-3.9,0.006951,0.002237,-0.000711,1.2086,2.47146,-1.15158,LS+MCMC,0.64,0.07,-0.03,0.0506,85.95,981.0,218.63,72.98,-32.33,10.53,4.3,-4.3,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2291,0.4603,q1_q17_dr25_koi,6.6511064,13.706386,13.7,4,277.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.4707,Mandel and Agol (2002 ApJ 580 171),009/009006/009006186/dv/kplr009006186-20160209194854_dvr.pdf,009/009006/009006186/dv/kplr009006186-003-20160209194854_dvs.pdf,5450.0,108.0,-108.0,4.563,0.017,-0.094,0.1,0.15,-0.15,0.842,0.093,-0.033,0.944,0.039,-0.066,q1_q17_dr25_stellar,285.20749,45.38435,12.404,12.944,12.326,12.172,12.092,11.137,10.735,10.662,0.066,19.013837,1.3e-05,45.38416,0.00014,0.2,0.5,-0.67,0.52,-2.1e-05,2.5e-05,2.9e-05,2.6e-05,-0.64,0.18,-1.41,0.32,1.55,0.3,-0.79,0.18,-1.43,0.34,1.63,0.31
9158,9837578,K02937.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_ALT---HAS_SEC_TCE---CENT_NOFITS,20.733748565,1.628e-06,-1.628e-06,132.8465918,6.2e-05,-6.2e-05,2454965.847,6.2e-05,-6.2e-05,0.0,0.479,0.004,-0.005,6.28773,0.00371,-0.00371,417340.0,223.0,-223.0,0.656218,0.002211,-0.002278,2.80648,0.00751,-0.00859,LS+MCMC,69.8,4.8,-4.81,0.1371,89.31,661.0,45.06,10.87,-8.03,39.953,0.107,-0.107,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2521,0.421,q1_q17_dr25_koi,1813.9624,9272.036,2236.7,1,0.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),009/009837/009837578/dv/kplr009837578-20160209194854_dvr.pdf,009/009837/009837578/dv/kplr009837578-001-20160209194854_dvs.pdf,5620.0,118.0,-75.0,4.363,0.065,-0.04,-0.32,0.15,-0.1,0.974,0.067,-0.067,0.797,0.067,-0.024,q1_q17_dr25_stellar,294.49698,46.689758,15.726,16.303,15.691,15.479,15.375,14.425,14.036,13.875,0.0,19.633131567,2.9e-08,46.68968589,3.3e-07,-0.016,0.0011,-0.2668,0.0012,0.14,0.12,0.39,0.18,0.027,0.067,-0.153,0.067,0.156,0.068,-0.023,0.068,-0.222,0.067,0.223,0.067
7323,5471770,K06012.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,1,1,q1_q17_dr25_sup_koi,LPP_DV---HALO_GHOST---EPHEM_MATCH,12.426173,0.0003484,-0.0003484,141.5013,0.0268,-0.0268,2454974.501,0.0268,-0.0268,0.0,0.997,0.109,-0.013,30.64,1.2,-1.2,115.1,3.9,-3.9,0.018004,0.09996,-0.005374,0.00021,2e-05,-3e-05,LS+MCMC,2.67,0.72,-0.72,0.1057,33.57,1006.0,242.41,193.71,-130.24,1.197,0.114,-0.114,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2998,0.3069,q1_q17_dr25_koi,4.028618,13.360286,36.9,1,112.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9629,Mandel and Agol (2002 ApJ 580 171),005/005471/005471770/dv/kplr005471770-20160209194854_dvr.pdf,005/005471/005471770/dv/kplr005471770-001-20160209194854_dvs.pdf,6367.0,177.0,-222.0,4.181,0.246,-0.164,-0.42,0.3,-0.3,1.357,0.366,-0.366,1.019,0.156,-0.128,q1_q17_dr25_stellar,297.74567,40.652519,13.605,13.993,13.57,13.439,13.377,12.486,12.236,12.177,0.0,19.849699,1.4e-05,40.65282,0.00016,-0.53,0.58,1.09,0.59,6.1e-05,5.6e-05,-0.000156,5.6e-05,-1.03,0.66,0.13,0.67,1.03,0.66,-1.02,0.66,-0.6,0.63,1.18,0.65
2651,6029239,K00304.01,Kepler-518 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,8.512037736,6.475e-06,-6.475e-06,174.909816,0.0006,-0.0006,2455007.91,0.0006,-0.0006,0.0,0.005,0.409,-0.005,2.1861,0.0221,-0.0221,597.8,6.5,-6.5,0.022246,0.000489,-0.000218,7.34476,0.01224,-2.37084,LS+MCMC,2.14,0.3,-0.11,0.081,89.99,839.0,117.11,44.92,-20.35,30.4132,0.0507,-0.0507,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,14.723325,116.80596,102.2,2,158.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8863,Mandel and Agol (2002 ApJ 580 171),006/006029/006029239/dv/kplr006029239-20160209194854_dvr.pdf,006/006029/006029239/dv/kplr006029239-001-20160209194854_dvs.pdf,5767.0,92.0,-126.0,4.538,0.021,-0.119,-0.06,0.15,-0.15,0.881,0.123,-0.044,0.979,0.048,-0.089,q1_q17_dr25_stellar,287.08997,41.373878,12.549,12.951,12.499,12.377,12.33,11.472,11.192,11.109,0.008,19.1393328,1.7e-06,41.373801,1.9e-05,0.06,0.067,-0.286,0.067,6.3e-05,4.1e-05,4.6e-05,4.2e-05,0.0,0.12,0.084,0.098,0.084,0.098,0.03,0.12,-0.187,0.099,0.19,0.1
8268,5272571,K06550.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET---EPHEM_MATCH,1.288046428,9.265e-06,-9.265e-06,132.00088,0.00763,-0.00763,2454965.001,0.00763,-0.00763,0.0,0.219,0.249,-0.219,3.637,0.171,-0.171,32.3,1.9,-1.9,0.005161,0.000277,-0.000145,0.23063,0.05191,-0.07762,LS+MCMC,2.18,0.48,-0.39,0.0236,85.4,2945.0,17822.99,9957.03,-6335.25,2.725,0.613,-0.613,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.236,0.4473,q1_q17_dr25_koi,5.2486787,12.269742,20.3,1,1046.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9735,Mandel and Agol (2002 ApJ 580 171),005/005272/005272571/dv/kplr005272571-20160209194854_dvr.pdf,005/005272/005272571/dv/kplr005272571-001-20160209194854_dvs.pdf,5216.0,67.0,-62.0,3.287,0.143,-0.13,-0.66,0.15,-0.1,3.871,0.84,-0.688,1.058,0.215,-0.176,q1_q17_dr25_stellar,291.05292,40.44767,12.479,13.068,12.425,12.227,12.096,11.131,10.739,10.675,0.0,19.403581,1.5e-05,40.44767,0.00016,2.22,0.6,0.01,0.59,-5e-05,1.3e-05,-3e-06,1.3e-05,1.76,0.41,-0.38,0.79,1.8,0.41,1.68,0.34,-0.59,0.84,1.78,0.42
9542,9959765,K07981.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,1,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST---EPHEM_MATCH,1.33250451,2.832e-05,-2.832e-05,132.1018,0.0217,-0.0217,2454965.102,0.0217,-0.0217,0.0,0.295,0.184,-0.295,4.143,0.499,-0.499,27.4,3.2,-3.2,0.00487,0.000464,-0.000198,0.15573,0.12187,-0.13798,LS+MCMC,0.62,0.18,-0.08,0.0247,83.08,1993.0,3726.12,3251.57,-1252.18,2.445,0.957,-0.957,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3124,0.2859,q1_q17_dr25_koi,3.2406602,8.361933,11.6,1,1006.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.49,Mandel and Agol (2002 ApJ 580 171),009/009959/009959765/dv/kplr009959765-20160209194854_dvr.pdf,009/009959/009959765/dv/kplr009959765-001-20160209194854_dvs.pdf,6600.0,165.0,-214.0,4.364,0.084,-0.196,-0.34,0.25,-0.3,1.157,0.35,-0.15,1.133,0.165,-0.15,q1_q17_dr25_stellar,295.30353,46.80574,13.793,14.095,13.747,13.663,13.62,12.822,12.553,12.538,0.0,19.686794,2.8e-05,46.80646,0.00031,-4.0,1.0,2.6,1.1,9.2e-05,2.3e-05,-6.1e-05,2.5e-05,-3.93,0.77,4.9,1.0,6.3,1.0,-3.91,0.71,4.8,1.0,6.2,1.0
3791,9655005,K04047.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.196,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV,1.39862757,7.999e-06,-7.999e-06,132.65615,0.00481,-0.00481,2454965.656,0.00481,-0.00481,0.0,0.617,0.138,-0.252,9.625,0.175,-0.175,45.5,1.2,-1.2,0.006491,6e-05,-0.0003,0.01619,0.00307,-0.00171,LS+MCMC,2.39,0.4,-0.75,0.032,58.72,3562.0,38048.23,15683.83,-20760.36,1.187,0.225,-0.225,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2973,0.2888,q1_q17_dr25_koi,5.3854947,13.220459,59.6,1,975.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6318,Mandel and Agol (2002 ApJ 580 171),009/009655/009655005/dv/kplr009655005-20160209194854_dvr.pdf,009/009655/009655005/dv/kplr009655005-001-20160209194854_dvs.pdf,7872.0,70.0,-86.0,3.732,0.238,-0.085,0.07,0.15,-0.2,3.367,0.564,-1.047,2.228,0.171,-0.371,q1_q17_dr25_stellar,294.20068,46.327221,11.915,11.958,11.901,11.949,11.989,11.33,11.241,11.212,0.613,19.613366,2.1e-05,46.32709,0.00025,-0.44,0.77,-0.48,0.9,3.5e-06,6.8e-06,3e-06,8e-06,0.0,0.23,-0.18,0.23,0.18,0.23,-0.06,0.21,-0.23,0.22,0.24,0.23
1403,3629967,K01901.01,Kepler-1775 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.956,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,85.6542476,0.0004328,-0.0004328,155.12346,0.00387,-0.00387,2454988.123,0.00387,-0.00387,0.0,0.012,0.442,-0.012,6.866,0.122,-0.122,476.0,14.9,-14.9,0.019774,0.000721,-0.000339,2.3666,0.10897,-0.85284,LS+MCMC,3.56,0.54,-0.82,0.3986,89.99,522.0,17.51,6.89,-7.72,97.18,4.5,-4.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.26,0.4133,q1_q17_dr25_koi,9.007189,25.212389,36.6,1,16.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.1147,Mandel and Agol (2002 ApJ 580 171),003/003629/003629967/dv/kplr003629967-20160209194854_dvr.pdf,003/003629/003629967/dv/kplr003629967-001-20160209194854_dvs.pdf,5818.0,69.0,-86.0,4.065,0.202,-0.081,0.24,0.15,-0.1,1.647,0.252,-0.378,1.149,0.128,-0.105,q1_q17_dr25_stellar,286.40231,38.738541,13.34,13.739,13.287,13.169,13.147,12.3,12.024,12.005,0.0,19.0934937,7.7e-06,38.738576,9.6e-05,0.24,0.33,0.13,0.34,4e-05,0.00015,-0.00034,0.00016,-0.9,0.22,-0.42,0.21,1.0,0.24,-0.45,0.25,-0.29,0.2,0.54,0.27
1430,10663396,K02046.01,Kepler-1069 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,23.8990075,0.0001281,-0.0001281,151.39847,0.00431,-0.00431,2454984.398,0.00431,-0.00431,0.0,0.153,0.27,-0.153,15.955,0.121,-0.121,293.4,5.5,-5.5,0.015456,0.000405,-0.000249,0.05041,0.00124,-0.01887,LS+MCMC,3.26,0.57,-0.86,0.1685,89.24,823.0,108.3,50.64,-52.76,11.503,0.283,-0.283,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2329,0.4554,q1_q17_dr25_koi,8.416729,33.028297,61.5,1,30.0,1.0,q1_q17_dr25_tce,11001100110011001000000000000000,0.1265,Mandel and Agol (2002 ApJ 580 171),010/010663/010663396/dv/kplr010663396-20160209194854_dvr.pdf,010/010663/010663396/dv/kplr010663396-001-20160209194854_dvs.pdf,5511.0,82.0,-74.0,3.914,0.21,-0.09,0.1,0.15,-0.1,1.93,0.34,-0.51,1.115,0.11,-0.152,q1_q17_dr25_stellar,290.97934,47.988998,13.153,13.651,13.086,12.939,12.877,11.945,11.628,11.538,0.282,19.39861,7.7e-06,47.988973,6.6e-05,-0.43,0.28,-0.1,0.24,0.000104,8.2e-05,-1.9e-05,7.1e-05,0.13,0.14,-0.42,0.33,0.44,0.29,0.08,0.14,-0.61,0.4,0.61,0.39
3729,3232249,K07648.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.967,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,1.183505016,7.329e-06,-7.329e-06,131.75303,0.00505,-0.00505,2454964.753,0.00505,-0.00505,0.0,0.403,0.057,-0.403,1.275,0.173,-0.173,116.6,15.3,-15.3,0.00985,0.000817,-0.000793,3.88689,2.32509,-3.76166,LS+MCMC,0.8,0.07,-0.06,0.0203,86.5,1293.0,658.87,227.3,-169.6,6.6,2.0,-2.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1054,0.6323,q1_q17_dr25_koi,3.2772505,7.6572123,10.0,1,1127.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.9503,Mandel and Agol (2002 ApJ 580 171),003/003232/003232249/dv/kplr003232249-20160209194854_dvr.pdf,003/003232/003232249/dv/kplr003232249-001-20160209194854_dvs.pdf,4832.0,168.0,-168.0,4.592,0.032,-0.05,0.12,0.25,-0.3,0.746,0.062,-0.056,0.791,0.054,-0.072,q1_q17_dr25_stellar,290.6864,38.355598,15.424,16.312,15.35,15.044,14.975,13.926,13.432,13.413,0.04,19.379162,4e-05,38.35541,0.00046,2.9,1.7,-0.7,1.7,-0.00029,0.00017,5e-05,0.00016,1.46,0.82,-0.21,0.87,1.47,0.74,1.62,0.59,-0.6,1.1,1.73,0.67
89,4139816,K00812.04,Kepler-235 c,CONFIRMED,Done,2018-08-16,CANDIDATE,0.994,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.82502168,3.89e-05,-3.89e-05,136.54995,0.00436,-0.00436,2454969.55,0.00436,-0.00436,0.0,0.708,0.234,-0.487,2.186,0.12,-0.12,520.8,36.4,-36.4,0.022312,0.003976,-0.001621,2.54508,4.60217,-2.24097,LS+MCMC,1.2,0.08,-0.1,0.0614,87.99,494.0,14.05,3.1,-3.19,20.2,9.1,-9.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.4175,0.2365,q1_q17_dr25_koi,3.8379083,12.582854,15.9,4,154.0,4.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.251,Mandel and Agol (2002 ApJ 580 171),004/004139/004139816/dv/kplr004139816-20160209194854_dvr.pdf,004/004139/004139816/dv/kplr004139816-004-20160209194854_dvs.pdf,3950.0,70.0,-86.0,4.754,0.042,-0.031,-0.46,0.15,-0.15,0.493,0.033,-0.04,0.502,0.031,-0.038,q1_q17_dr25_stellar,286.07913,39.27832,15.954,17.187,15.978,15.425,15.103,13.952,13.278,13.116,0.048,19.07197,2.3e-05,39.27813,0.0003,1.18,0.95,-0.7,1.1,-0.00071,0.00047,0.00031,0.00053,0.31,0.25,-0.45,0.39,0.55,0.35,0.11,0.3,-0.58,0.43,0.59,0.4
1088,12061238,K01502.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,0,1,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,1.876406096,3.559e-06,-3.559e-06,133.12761,0.00161,-0.00161,2454966.128,0.00161,-0.00161,0.0,0.302,0.341,-0.302,1.531,0.236,-0.236,433.8,18.1,-18.1,0.018916,0.002426,-0.00138,4.09292,0.93281,-2.67391,LS+MCMC,1.57,0.22,-0.14,0.0281,88.11,1192.0,476.68,228.59,-124.34,9.13,2.1,-2.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,4.906174,31.572254,37.0,1,714.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.104,Mandel and Agol (2002 ApJ 580 171),012/012061/012061238/dv/kplr012061238-20160209194854_dvr.pdf,012/012061/012061238/dv/kplr012061238-001-20160209194854_dvs.pdf,5198.0,169.0,-154.0,4.6,0.03,-0.09,-0.1,0.3,-0.3,0.759,0.107,-0.066,0.843,0.066,-0.091,q1_q17_dr25_stellar,291.23114,50.56702,15.202,15.895,15.152,14.904,14.846,13.78,13.294,13.27,0.0,19.415502,1e-05,50.567293,9e-05,3.16,0.35,0.98,0.32,-0.00088,0.00015,-0.00057,0.00014,1.83,0.19,0.62,0.12,1.93,0.16,1.98,0.13,0.7,0.12,2.1,0.11
7287,8110757,K07865.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.975,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---PLANET_OCCULT_DV---MOD_SEC_ALT---CENT_FEW_DIFFS,0.518060209,3.747e-06,-3.747e-06,131.9425,0.01,-0.01,2454964.942,0.01,-0.01,0.0,1.262,0.964,-0.018,1.8062,0.0203,-0.0203,2258.4,20.2,-20.2,0.317784,0.948134,-0.016309,0.25157,0.7127,-0.045,LS+MCMC,61.49,38.97,-38.97,0.0118,34.34,2921.0,17224.79,36246.56,-15191.5,1.528,0.722,-0.722,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.265,0.3975,q1_q17_dr25_koi,9.691868,64.28537,140.6,1,131.0,1.0,q1_q17_dr25_tce,00000000000000010000000000000000,0.9988,Mandel and Agol (2002 ApJ 580 171),008/008110/008110757/dv/kplr008110757-20160209194854_dvr.pdf,008/008110/008110757/dv/kplr008110757-001-20160209194854_dvs.pdf,5405.0,208.0,-170.0,3.853,0.77,-0.33,-0.6,0.35,-0.25,1.772,1.123,-1.123,0.816,0.161,-0.108,q1_q17_dr25_stellar,296.18478,43.980751,14.463,15.121,14.428,14.181,14.012,12.973,12.482,12.389,0.0,19.7454212,4.4e-06,43.978607,2.4e-05,-8.97,0.17,-7.715,0.087,0.01657,0.00072,0.00798,0.00092,-3.632,0.067,1.423,0.067,3.901,0.067,-2.856,0.067,-4.861,0.067,5.637,0.067
2390,8611257,K02931.01,Kepler-1389 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,99.2532336,0.000916,-0.000916,148.53067,0.00838,-0.00838,2454981.531,0.00838,-0.00838,0.0,0.947,0.005,-0.674,7.208,0.226,-0.226,538.0,30.6,-30.6,0.027854,0.000353,-0.007359,0.1428,3.33505,-0.04829,LS+MCMC,2.17,0.15,-0.08,0.3869,88.71,300.0,1.93,0.44,-0.29,42.1,20.9,-20.9,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.1646,0.5508,q1_q17_dr25_koi,5.8654637,14.278832,20.5,1,15.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6727,Mandel and Agol (2002 ApJ 580 171),008/008611/008611257/dv/kplr008611257-20160209194854_dvr.pdf,008/008611/008611257/dv/kplr008611257-001-20160209194854_dvs.pdf,5010.0,100.0,-100.0,4.623,0.014,-0.052,-0.16,0.15,-0.15,0.715,0.047,-0.029,0.798,0.028,-0.066,q1_q17_dr25_stellar,285.71741,44.758419,14.699,15.404,14.629,14.397,14.296,13.247,12.83,12.696,0.0,19.047767,2.1e-05,44.75872,0.00022,-2.33,0.81,1.09,0.79,0.00127,0.00043,-0.00063,0.00042,0.5,0.62,-0.08,0.45,0.5,0.59,0.54,0.59,-0.2,0.38,0.57,0.53
1176,12506770,K01577.01,Kepler-895 b,CONFIRMED,Done,2018-08-16,CANDIDATE,1.0,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.806243488,7.519e-06,-7.519e-06,133.7314,0.00203,-0.00203,2454966.731,0.00203,-0.00203,0.0,0.043,0.41,-0.043,1.6271,0.0701,-0.0701,599.6,30.1,-30.1,0.022156,0.000981,-0.000681,5.86933,0.2451,-2.57501,LS+MCMC,1.41,0.06,-0.08,0.0328,89.82,771.0,83.53,15.48,-14.77,13.469,0.562,-0.562,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.101,0.6443,q1_q17_dr25_koi,3.7419364,17.98488,22.4,1,472.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.7165,Mandel and Agol (2002 ApJ 580 171),012/012506/012506770/dv/kplr012506770-20160209194854_dvr.pdf,012/012506/012506770/dv/kplr012506770-001-20160209194854_dvs.pdf,4153.0,83.0,-91.0,4.684,0.023,-0.025,-0.22,0.15,-0.15,0.581,0.027,-0.03,0.595,0.028,-0.036,q1_q17_dr25_stellar,289.29065,51.40889,15.988,17.156,15.934,15.488,15.24,14.092,13.453,13.387,0.007,19.286046,1.8e-05,51.40901,0.00015,0.12,0.61,0.42,0.52,0.00053,0.00037,0.00044,0.00032,-0.29,0.52,-0.05,0.28,0.29,0.54,0.03,0.53,0.37,0.31,0.37,0.33
2922,4770617,K02243.03,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.972,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,31.4452709,0.0001698,-0.0001698,154.58136,0.00513,-0.00513,2454987.581,0.00513,-0.00513,0.0,0.97,0.006,-0.725,1.758,0.108,-0.108,531.1,48.1,-48.1,0.028295,0.00171,-0.008018,1.93177,107.54565,-0.41916,LS+MCMC,4.55,0.93,-0.77,0.2099,88.81,721.0,63.78,33.3,-22.03,46.6,23.1,-23.1,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3061,0.3279,q1_q17_dr25_koi,4.8942747,9.441151,12.7,3,38.0,3.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8982,Mandel and Agol (2002 ApJ 580 171),004/004770/004770617/dv/kplr004770617-20160209194854_dvr.pdf,004/004770/004770617/dv/kplr004770617-003-20160209194854_dvs.pdf,6172.0,74.0,-86.0,4.198,0.13,-0.13,0.16,0.15,-0.15,1.471,0.301,-0.247,1.25,0.095,-0.116,q1_q17_dr25_stellar,297.47711,39.877239,14.806,15.245,14.76,14.618,14.575,13.706,13.417,13.348,0.835,19.831825,1.8e-05,39.87766,0.00027,0.69,0.74,1.52,0.99,9e-05,0.00034,0.0001,0.00046,-0.14,0.65,-0.22,0.79,0.27,0.77,0.43,0.6,0.48,0.75,0.64,0.73
